         1285522 function calls (1208653 primitive calls) in 1.802 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
6327/6303    0.004    0.000    0.018    0.000 {method 'join' of 'str' objects}
       12    0.000    0.000    0.018    0.002 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\pprint.py:189(_pprint_dict)
      611    0.007    0.000    0.018    0.000 {built-in method builtins.__build_class__}
      309    0.007    0.000    0.018    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:375(_find_immediate_dominators)
      207    0.001    0.000    0.018    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\extending.py:110(decorate)
      672    0.003    0.000    0.018    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\builder.py:735(load)
     2936    0.007    0.000    0.017    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typeconv\typeconv.py:43(check_compatible)
      286    0.001    0.000    0.017    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\context.py:360(resolve_value_type)
       11    0.001    0.000    0.017    0.002 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\codegen.py:127(_optimize_functions)
      205    0.000    0.000    0.017    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:46(find)
2377/2086    0.008    0.000    0.017    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\contextlib.py:117(__exit__)
       50    0.002    0.000    0.017    0.000 <frozen importlib._bootstrap_external>:1029(get_data)
       16    0.000    0.000    0.016    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\runtime\nrtopt.py:159(remove_redundant_nrt_refct)
      552    0.001    0.000    0.016    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\abc.py:84(__new__)
       13    0.000    0.000    0.016    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cpu.py:64(load_additional_registries)
       37    0.000    0.000    0.016    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:579(infer_constant)
     3350    0.007    0.000    0.016    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\_utils.py:24(deduplicate)
     2630    0.006    0.000    0.016    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\np\numpy_support.py:323(ufunc_can_cast)
       22    0.000    0.000    0.016    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\untyped_passes.py:162(run_pass)
       70    0.000    0.000    0.016    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:53(_find)
       22    0.001    0.000    0.015    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\analysis.py:291(dead_branch_prune)
        1    0.000    0.000    0.015    0.015 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\pycparser\__init__.py:10(<module>)
       12    0.001    0.000    0.015    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\pprint.py:345(_format_dict_items)
      942    0.010    0.000    0.014    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\abstract.py:47(_intern)
       70    0.001    0.000    0.014    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:60(_select_compatible)
     3303    0.014    0.000    0.014    0.000 {built-in method __new__ of type object at 0x00007FFC8E95CC90}
      749    0.002    0.000    0.014    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\instructions.py:414(__init__)
    15877    0.011    0.000    0.014    0.000 {built-in method _abc._abc_instancecheck}
       13    0.000    0.000    0.013    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\callconv.py:541(call_function)
  276/251    0.000    0.000    0.013    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:703(cast)
       18    0.000    0.000    0.013    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:428(declare_function)
     1045    0.003    0.000    0.013    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:107(_match_arglist)
      672    0.002    0.000    0.013    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\instructions.py:393(__init__)
      917    0.002    0.000    0.013    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\inline_closurecall.py:1446(list_var_used)
      287    0.002    0.000    0.013    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\typeof.py:23(typeof)
    58/55    0.001    0.000    0.013    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:539(get_function)
        1    0.000    0.000    0.013    0.013 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\pycparser\c_parser.py:9(<module>)
      209    0.000    0.000    0.013    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typeinfer.py:1374(resolve_value_type)
      416    0.002    0.000    0.012    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\byteflow.py:260(dispatch)
        1    0.000    0.000    0.012    0.012 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\lowering.py:276(create_cpython_wrapper)
        1    0.000    0.000    0.012    0.012 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cpu.py:151(create_cpython_wrapper)
3179/3157    0.003    0.000    0.012    0.000 {built-in method builtins.any}
       14    0.000    0.000    0.012    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\entrypoints.py:10(init_all)
        1    0.000    0.000    0.012    0.012 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\dispatcher.py:230(_compilation_chain_init_hook)
        1    0.000    0.000    0.012    0.012 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\pkg_resources\__init__.py:638(<genexpr>)
       37    0.000    0.000    0.012    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\consts.py:73(_infer_expr)
       43    0.000    0.000    0.012    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\pkg_resources\__init__.py:2848(get_entry_map)
    11947    0.009    0.000    0.011    0.000 {built-in method _functools.reduce}
       50    0.011    0.000    0.011    0.000 {built-in method io.open_code}
3906/3551    0.006    0.000    0.011    0.000 {built-in method builtins.sorted}
       43    0.000    0.000    0.011    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\pkg_resources\__init__.py:2526(parse_map)
      105    0.002    0.000    0.011    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:593(__init__)
      552    0.001    0.000    0.011    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:844(__str__)
      287    0.001    0.000    0.011    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\functools.py:870(wrapper)
       50    0.000    0.000    0.011    0.000 <frozen importlib._bootstrap_external>:638(_compile_bytecode)
      356    0.003    0.000    0.011    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:557(__repr__)
     2626    0.003    0.000    0.010    0.000 <__array_function__ internals>:2(can_cast)
       50    0.010    0.000    0.010    0.000 {built-in method marshal.loads}
      464    0.003    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\interpreter.py:386(store)
      345    0.002    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\lowering.py:1288(loadvar)
      309    0.003    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:334(_eliminate_dead_blocks)
       99    0.000    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\passmanagers.py:122(run)
     1008    0.001    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\pprint.py:403(_repr)
       78    0.001    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typeinfer.py:1461(typeof_global)
  551/193    0.001    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\pkg_resources\__init__.py:2385(yield_lines)
     2377    0.003    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\contextlib.py:238(helper)
      275    0.008    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\analysis.py:81(def_reach)
       90    0.000    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\pkg_resources\__init__.py:3180(split_sections)
      207    0.002    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\templates.py:766(make_overload_template)
      117    0.000    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\llvmpy\core.py:161(get_or_insert_function)
       92    0.000    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:90(get_lines)
        6    0.000    0.000    0.009    0.002 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\callconv.py:115(raise_error)
      996    0.003    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\errors.py:432(catch_warnings)
14579/14524    0.007    0.000    0.009    0.000 {built-in method builtins.getattr}
      552    0.005    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\ntpath.py:450(normpath)
      118    0.000    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\pkg_resources\__init__.py:2763(_get_metadata)
5439/5220    0.005    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\abstract.py:117(__hash__)
     2653    0.007    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\ntpath.py:124(splitdrive)
      184    0.000    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\templates.py:1112(decorator)
      121    0.006    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\analysis.py:190(compute_live_variables)
1065/1048    0.001    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\manager.py:22(lookup)
      184    0.001    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\templates.py:1090(decorate)
      102    0.001    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\builder.py:284(if_then)
       70    0.000    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cgutils.py:142(_get_ptr_by_index)
       97    0.000    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\inspect.py:3103(signature)
      303    0.001    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\context.py:261(resolve_getattr)
       11    0.000    0.000    0.009    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\compiler.py:415(define_pipelines)
       70    0.000    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cgutils.py:858(gep_inbounds)
    50213    0.008    0.000    0.008    0.000 {method 'extend' of 'list' objects}
     1161    0.003    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:127(_match)
      134    0.001    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\runtime\context.py:197(_call_incref_decref)
      601    0.002    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\instructions.py:418(descr)
       97    0.000    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\inspect.py:2851(from_callable)
       11    0.000    0.000    0.008    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\compiler.py:442(define_nopython_pipeline)
       99    0.001    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:631(descr_prototype)
       97    0.001    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\inspect.py:2218(_signature_from_callable)
     1008    0.001    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\pprint.py:412(format)
     1340    0.005    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\functions.py:74(add_error)
       70    0.002    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cgutils.py:865(gep)
       88    0.000    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:513(get_constant_generic)
        6    0.000    0.000    0.008    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\extending.py:338(intrinsic)
        6    0.000    0.000    0.008    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\extending.py:375(_intrinsic)
     9040    0.004    0.000    0.008    0.000 {method 'get' of 'dict' objects}
        6    0.000    0.000    0.008    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\extending.py:294(_register)
8173/8003    0.006    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\abstract.py:120(__eq__)
    38870    0.008    0.000    0.008    0.000 {method 'append' of 'list' objects}
       41    0.000    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cgutils.py:149(__getattr__)
       84    0.000    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\extending.py:121(register_jitable)
     2191    0.002    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:76(add_edge)
       84    0.000    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\extending.py:138(wrap)
      419    0.001    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\interpreter.py:171(_iter_inst)
       41    0.000    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cgutils.py:166(__getitem__)
      309    0.005    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:509(_find_back_edges)
      275    0.005    0.000    0.007    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\analysis.py:91(liveness)
1373/1008    0.004    0.000    0.007    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\pprint.py:502(_safe_repr)
      610    0.002    0.000    0.007    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\context.py:285(find_matching_getattr_template)
        2    0.000    0.000    0.007    0.004 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\lowering.py:749(lower_print)
       11    0.000    0.000    0.007    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\lowering.py:298(setup_function)
       55    0.000    0.000    0.007    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:1157(__init__)
        5    0.006    0.001    0.007    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\codegen.py:250(_finalize_dyanmic_globals)
45761/45590    0.007    0.000    0.007    0.000 {built-in method builtins.len}
      409    0.002    0.000    0.007    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typeinfer.py:1000(add_type)
      188    0.002    0.000    0.007    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\ntpath.py:77(join)
     2667    0.005    0.000    0.007    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:321(_dfs)
        1    0.000    0.000    0.007    0.007 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\rangeobj.py:91(getiter_range32_impl)
      706    0.004    0.000    0.007    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\np\numpy_support.py:118(as_dtype)
      173    0.001    0.000    0.007    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\re.py:289(_compile)
      749    0.001    0.000    0.007    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\manager.py:33(__getitem__)
     1352    0.003    0.000    0.007    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\weakref.py:382(__getitem__)
        5    0.000    0.000    0.007    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\runtime\nrtopt.py:25(_remove_redundant_nrt_refct)
       55    0.002    0.000    0.007    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:1186(__call__)
     2626    0.007    0.000    0.007    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
     2377    0.006    0.000    0.007    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\contextlib.py:82(__init__)
